"Correct_Village","DW","month","year","round","Dogs"
"lindirural_nahukahuka_nahukahukab","lindirural_nahukahuka",83,2016,5,8
"lindirural_namangale_chiwelele","lindirural_namangale",83,2016,5,7
"lindirural_namangale_mawilo","lindirural_namangale",83,2016,5,24
"lindirural_namangale_namangale","lindirural_namangale",83,2016,5,12
"lindirural_namangale_namangaleb","lindirural_namangale",83,2016,5,12
"lindirural_namupa_mihima","lindirural_namupa",83,2016,5,8
"lindirural_namupa_muunganoii","lindirural_namupa",83,2016,5,21
"lindirural_namupa_namupa","lindirural_namupa",83,2016,5,42
"lindirural_nangaru_makumba","lindirural_nangaru",83,2016,5,16
"lindirural_nangaru_mkombamosi","lindirural_nangaru",83,2016,5,12
"lindirural_nangaru_muungano","lindirural_nangaru",83,2016,5,13
"lindirural_navanga_nampunga","lindirural_navanga",83,2016,5,5
"lindirural_navanga_navanga","lindirural_navanga",83,2016,5,3
"lindirural_nyangamara_liputi","lindirural_nyangamara",83,2016,5,7
"lindirural_nyangamara_madingo","lindirural_nyangamara",83,2016,5,10
"lindirural_nyangamara_nyangamaraa","lindirural_nyangamara",83,2016,5,12
"lindirural_nyangamara_nyangamarab","lindirural_nyangamara",83,2016,5,10
"lindirural_nyangamara_utimbe","lindirural_nyangamara",83,2016,5,3
"lindirural_nyangao_mahiwa","lindirural_nyangao",83,2016,5,29
"lindirural_nyangao_mtakujaii","lindirural_nyangao",83,2016,5,12
"lindirural_nyangao_nyangaoa","lindirural_nyangao",83,2016,5,16
"lindirural_nyangao_nyangaob","lindirural_nyangao",83,2016,5,23
"lindirural_nyengedi_luwale","lindirural_nyengedi",83,2016,5,11
"lindirural_nyengedi_nyengedi","lindirural_nyengedi",83,2016,5,16
"lindirural_nyengedi_nyengedib","lindirural_nyengedi",83,2016,5,15
"lindirural_pangatena_hingawali","lindirural_pangatena",83,2016,5,12
"lindirural_pangatena_njonjo","lindirural_pangatena",83,2016,5,10
"lindirural_pangatena_pangatena","lindirural_pangatena",83,2016,5,1
"lindirural_rutamba_chilala","lindirural_rutamba",83,2016,5,16
"lindirural_rutamba_kinyope","lindirural_rutamba",83,2016,5,32
"lindirural_rutamba_makangara","lindirural_rutamba",83,2016,5,12
"lindirural_rutamba_michee","lindirural_rutamba",83,2016,5,4
"lindirural_rutamba_rutambayasasa","lindirural_rutamba",83,2016,5,11
"lindirural_rutamba_rutambayazamani","lindirural_rutamba",83,2016,5,15
"lindirural_sudi_kilimani","lindirural_sudi",83,2016,5,28
"lindirural_sudi_madangwa","lindirural_sudi",83,2016,5,14
"lindirural_sudi_mtegu","lindirural_sudi",83,2016,5,18
"lindiurban_chikonji_chikonji","lindiurban_chikonji",83,2016,5,22
"lindiurban_chikonji_jangwani","lindiurban_chikonji",83,2016,5,16
"lindiurban_chikonji_nanyanje","lindiurban_chikonji",83,2016,5,21
"lindiurban_jamhuri_kanisa","lindiurban_jamhuri",83,2016,5,4
"lindiurban_jamhuri_kiduni","lindiurban_jamhuri",83,2016,5,9
"lindiurban_jamhuri_mitumbati","lindiurban_jamhuri",83,2016,5,28
"lindiurban_jamhuri_mlandege","lindiurban_jamhuri",83,2016,5,16
"lindiurban_jamhuri_mtange","lindiurban_jamhuri",83,2016,5,6
"lindiurban_jamhuri_tankini","lindiurban_jamhuri",83,2016,5,7
"lindiurban_jamhuri_tulieni","lindiurban_jamhuri",83,2016,5,16
"lindiurban_makonde_amani","lindiurban_makonde",83,2016,5,8
"lindiurban_matopeni_kota","lindiurban_matopeni",83,2016,5,5
"lindiurban_matopeni_matopeni","lindiurban_matopeni",83,2016,5,1
"lindiurban_matopeni_msikitini","lindiurban_matopeni",83,2016,5,5
"lindiurban_matopeni_mtulenia","lindiurban_matopeni",83,2016,5,2
"lindiurban_matopeni_mtulenib","lindiurban_matopeni",83,2016,5,1
"lindiurban_mbanja_kikwetu","lindiurban_mbanja",83,2016,5,23
"lindiurban_mbanja_likongo","lindiurban_mbanja",83,2016,5,22
"lindiurban_mbanja_mbanja","lindiurban_mbanja",83,2016,5,17
"lindiurban_mikumbi_shule","lindiurban_mikumbi",83,2016,5,1
"lindiurban_mikumbi_uganda","lindiurban_mikumbi",83,2016,5,4
"lindiurban_mingoyo_mawasiliano","lindiurban_mingoyo",83,2016,5,33
"lindiurban_mingoyo_mnazimmoja","lindiurban_mingoyo",83,2016,5,9
"lindiurban_mingoyo_ruaha","lindiurban_mingoyo",83,2016,5,37
"lindiurban_mitandi_jafupembe","lindiurban_mitandi",83,2016,5,2
"lindiurban_msinjahili_benki","lindiurban_msinjahili",83,2016,5,6
"lindiurban_msinjahili_kitumbikwela","lindiurban_msinjahili",83,2016,5,20
"lindiurban_msinjahili_kitunda","lindiurban_msinjahili",83,2016,5,29
"lindiurban_msinjahili_msonobarichini","lindiurban_msinjahili",83,2016,5,11
"lindiurban_msinjahili_msonobarijuu","lindiurban_msinjahili",83,2016,5,4
"lindiurban_msinjahili_nachingwea","lindiurban_msinjahili",83,2016,5,54
"lindiurban_mtanda_mchochoro","lindiurban_mtanda",83,2016,5,28
"lindiurban_mtanda_mtandachini","lindiurban_mtanda",83,2016,5,20
"lindiurban_mtanda_mtandajuu","lindiurban_mtanda",83,2016,5,42
"lindiurban_mtanda_mukule","lindiurban_mtanda",83,2016,5,14
"lindiurban_mtanda_nanembo","lindiurban_mtanda",83,2016,5,35
"lindiurban_mwenge_kilimahewa","lindiurban_mwenge",83,2016,5,5
"lindiurban_mwenge_magogoni","lindiurban_mwenge",83,2016,5,5
"lindiurban_mwenge_migombani","lindiurban_mwenge",83,2016,5,6
"lindiurban_mwenge_mwenge","lindiurban_mwenge",83,2016,5,6
"lindiurban_mwenge_nationalhousing","lindiurban_mwenge",83,2016,5,3
"lindiurban_nachingwea_mpilipilikaskazini","lindiurban_nachingwea",83,2016,5,1
"lindiurban_nachingwea_nachingwea","lindiurban_nachingwea",83,2016,5,13
"lindiurban_nachingwea_sabasaba","lindiurban_nachingwea",83,2016,5,10
"lindiurban_ndoro_ndorochini","lindiurban_ndoro",83,2016,5,1
"lindiurban_ndoro_ndorojuu","lindiurban_ndoro",83,2016,5,2
"lindiurban_ndoro_ndorokusini","lindiurban_ndoro",83,2016,5,8
"lindiurban_ngapa_mbuyuni","lindiurban_ngapa",83,2016,5,87
"lindiurban_ngapa_mkupama","lindiurban_ngapa",83,2016,5,33
"lindiurban_ngapa_ngapangapa","lindiurban_ngapa",83,2016,5,66
"lindiurban_rahaleo_rahaleo","lindiurban_rahaleo",83,2016,5,1
"lindiurban_rasbura_kariakoo","lindiurban_rasbura",83,2016,5,4
"lindiurban_rasbura_mitema","lindiurban_rasbura",83,2016,5,63
"lindiurban_rasbura_mitwero","lindiurban_rasbura",83,2016,5,21
"lindiurban_rasbura_mmongo","lindiurban_rasbura",83,2016,5,21
"lindiurban_tandangongoro_mkanga","lindiurban_tandangongoro",83,2016,5,25
"lindiurban_tandangongoro_nandambi","lindiurban_tandangongoro",83,2016,5,24
"lindiurban_tandangongoro_narunyu","lindiurban_tandangongoro",83,2016,5,17
"lindiurban_tandangongoro_tandangongoro","lindiurban_tandangongoro",83,2016,5,37
"lindiurban_wailes_angaza","lindiurban_wailes",83,2016,5,22
"lindiurban_wailes_angola","lindiurban_wailes",83,2016,5,1
"lindiurban_wailes_kilimahewa","lindiurban_wailes",83,2016,5,9
"lindiurban_wailes_majanimapana","lindiurban_wailes",83,2016,5,1
"lindiurban_wailes_rutamba","lindiurban_wailes",83,2016,5,1
"liwale_barikiwa_barikiwa","liwale_barikiwa",83,2016,5,12
"liwale_barikiwa_chimbuko","liwale_barikiwa",83,2016,5,6
"liwale_barikiwa_ndunyungu","liwale_barikiwa",83,2016,5,7
"liwale_kiangara_kiangara","liwale_kiangara",83,2016,5,20
"liwale_kiangara_kitogoro","liwale_kiangara",83,2016,5,7
"liwale_kiangara_mtawatawa","liwale_kiangara",83,2016,5,3
"liwale_kibutuka_kibutuka","liwale_kibutuka",83,2016,5,34
"liwale_kibutuka_ngumbu","liwale_kibutuka",83,2016,5,17
"liwale_kichonda_kichonda","liwale_kichonda",83,2016,5,5
"liwale_kichonda_mbuli","liwale_kichonda",83,2016,5,6
"liwale_kichonda_nyera","liwale_kichonda",83,2016,5,4
"liwale_kimambi_kimambi","liwale_kimambi",83,2016,5,7
"liwale_likongowele_likongowele","liwale_likongowele",83,2016,5,28
"liwale_likongowele_nyangaga","liwale_likongowele",83,2016,5,8
"liwale_lilombe_lilombe","liwale_lilombe",83,2016,5,5
"liwale_lilombe_luwele","liwale_lilombe",83,2016,5,5
"liwale_liwaleb_legezamwendo","liwale_liwaleb",83,2016,5,1
"liwale_liwaleb_mahonga","liwale_liwaleb",83,2016,5,1
"liwale_liwaleb_mikunya","liwale_liwaleb",83,2016,5,5
"liwale_liwaleb_nanjegeja","liwale_liwaleb",83,2016,5,3
"liwale_liwaleb_tuungane","liwale_liwaleb",83,2016,5,5
"liwale_liwalemjini_mpirani","liwale_liwalemjini",83,2016,5,1
"liwale_liwalemjini_mungurumo","liwale_liwalemjini",83,2016,5,5
"liwale_liwalemjini_naluleo","liwale_liwalemjini",83,2016,5,9
"liwale_liwalemjini_tepetepe","liwale_liwalemjini",83,2016,5,19
"liwale_makata_kigwema","liwale_makata",83,2016,5,2
"liwale_makata_lubaba","liwale_makata",83,2016,5,4
"liwale_makata_makata","liwale_makata",83,2016,5,10
"liwale_makata_mitawa","liwale_makata",83,2016,5,1
"liwale_makata_mkundi","liwale_makata",83,2016,5,7
"liwale_makata_mpengere","liwale_makata",83,2016,5,10
"liwale_mangirikiti_kimbemba","liwale_mangirikiti",83,2016,5,1
"liwale_mangirikiti_kipule","liwale_mangirikiti",83,2016,5,1
"liwale_mangirikiti_makinda","liwale_mangirikiti",83,2016,5,1
"liwale_mangirikiti_mkonganage","liwale_mangirikiti",83,2016,5,1
"liwale_mangirikiti_ngorongopa","liwale_mangirikiti",83,2016,5,8
"liwale_mbaya_mbaya","liwale_mbaya",83,2016,5,5
"liwale_mbaya_namihu","liwale_mbaya",83,2016,5,19
"liwale_mbaya_nduruka","liwale_mbaya",83,2016,5,10
"liwale_mihumo_mihumo","liwale_mihumo",83,2016,5,1
"liwale_mihumo_turuki","liwale_mihumo",83,2016,5,6
"liwale_mirui_linengene","liwale_mirui",83,2016,5,5
"liwale_mirui_mirui","liwale_mirui",83,2016,5,5
"liwale_mirui_naujombo","liwale_mirui",83,2016,5,2
"liwale_mkutano_kikulyungu","liwale_mkutano",83,2016,5,12
"liwale_mkutano_mkutano","liwale_mkutano",83,2016,5,2
"liwale_mlembwe_ndapata","liwale_mlembwe",83,2016,5,4
"liwale_mpigamiti_mitawa","liwale_mpigamiti",83,2016,5,11
"liwale_mpigamiti_mpigamiti","liwale_mpigamiti",83,2016,5,7
"liwale_mpigamiti_namakololo","liwale_mpigamiti",83,2016,5,6
"liwale_nangando_kinguluwila","liwale_nangando",83,2016,5,2
"liwale_nangando_kitamamuhi","liwale_nangando",83,2016,5,2
"liwale_nangando_lindota","liwale_nangando",83,2016,5,8
"liwale_nangando_mbonde","liwale_nangando",83,2016,5,4
"liwale_nangando_nangando","liwale_nangando",83,2016,5,16
"liwale_nangano_nangano","liwale_nangano",83,2016,5,23
"liwale_ngongowele_ngongowele","liwale_ngongowele",83,2016,5,5
"liwale_ngongowele_ngunja","liwale_ngongowele",83,2016,5,7
"masasi_chigugu_chikukwe","masasi_chigugu",83,2016,5,34
"masasi_chigugu_liloya","masasi_chigugu",83,2016,5,22
"masasi_chigugu_mandiwa","masasi_chigugu",83,2016,5,15
"masasi_chigugu_maparagwe","masasi_chigugu",83,2016,5,3
"masasi_chigugu_mbaju","masasi_chigugu",83,2016,5,24
"masasi_chigugu_mbemba","masasi_chigugu",83,2016,5,14
"masasi_chigugu_mbuyuni","masasi_chigugu",83,2016,5,18
"masasi_chikolopola_mkachima","masasi_chikolopola",83,2016,5,2
"masasi_chiungutwa_chilimba","masasi_chiungutwa",83,2016,5,38
"masasi_chiungutwa_chiungutwa","masasi_chiungutwa",83,2016,5,5
"masasi_chiungutwa_huwe","masasi_chiungutwa",83,2016,5,7
"masasi_chiungutwa_kalangwale","masasi_chiungutwa",83,2016,5,1
"masasi_chiungutwa_kalipinde","masasi_chiungutwa",83,2016,5,9
"masasi_chiungutwa_makanyama","masasi_chiungutwa",83,2016,5,11
"masasi_chiungutwa_mipande","masasi_chiungutwa",83,2016,5,13
"masasi_chiungutwa_misechela","masasi_chiungutwa",83,2016,5,39
"masasi_chiungutwa_mpeta","masasi_chiungutwa",83,2016,5,7
"masasi_chiwale_chiwale","masasi_chiwale",83,2016,5,10
"masasi_chiwale_lilala","masasi_chiwale",83,2016,5,10
"masasi_chiwale_nanyindwa","masasi_chiwale",83,2016,5,11
"masasi_chiwata_chidya","masasi_chiwata",83,2016,5,21
"masasi_chiwata_chiwata","masasi_chiwata",83,2016,5,24
"masasi_lipumburu_lipumburu","masasi_lipumburu",83,2016,5,20
"masasi_lipumburu_mbangala","masasi_lipumburu",83,2016,5,18
"masasi_lipumburu_mchoti","masasi_lipumburu",83,2016,5,24
"masasi_lipumburu_mtojolupaso","masasi_lipumburu",83,2016,5,29
"masasi_lipumburu_nantona","masasi_lipumburu",83,2016,5,5
"masasi_lipumburu_utimbe","masasi_lipumburu",83,2016,5,33
"masasi_lukuledi_chikunja","masasi_lukuledi",83,2016,5,18
"masasi_lukuledi_lukuledia","masasi_lukuledi",83,2016,5,98
"masasi_lukuledi_mraushi","masasi_lukuledi",83,2016,5,10
"masasi_lukuledi_nanditi","masasi_lukuledi",83,2016,5,26
"masasi_lukuledi_napata","masasi_lukuledi",83,2016,5,26
"masasi_lukuledi_nasindi","masasi_lukuledi",83,2016,5,14
"masasi_lulindi_muungano","masasi_lulindi",83,2016,5,5
"masasi_lulindi_ndwikachini","masasi_lulindi",83,2016,5,32
"masasi_mbuyuni_mitonji","masasi_mbuyuni",83,2016,5,6
"masasi_mbuyuni_mpulima","masasi_mbuyuni",83,2016,5,1
"masasi_mbuyuni_ndibwa","masasi_mbuyuni",83,2016,5,11
"masasi_mchauru_mchauru","masasi_mchauru",83,2016,5,6
"masasi_mchauru_mhata","masasi_mchauru",83,2016,5,22
"masasi_mchauru_mirewe","masasi_mchauru",83,2016,5,29
"masasi_mchauru_mkowo","masasi_mchauru",83,2016,5,10
"masasi_mchauru_mwitika","masasi_mchauru",83,2016,5,20
"masasi_mchauru_namombwe","masasi_mchauru",83,2016,5,26
"masasi_mchauru_nangomwa","masasi_mchauru",83,2016,5,1
"masasi_mchauru_rivango","masasi_mchauru",83,2016,5,12
"masasi_mkululu_chingolopi","masasi_mkululu",83,2016,5,10
"masasi_mkululu_mfuto","masasi_mkululu",83,2016,5,2
"masasi_mkundi_mkolopola","masasi_mkundi",83,2016,5,25
"masasi_mkundi_nakalola","masasi_mkundi",83,2016,5,14
"masasi_mlingula_nambaya","masasi_mlingula",83,2016,5,49
"masasi_mlingula_namichi","masasi_mlingula",83,2016,5,37
"masasi_mnavira_manyuli","masasi_mnavira",83,2016,5,2
"masasi_mnavira_nakarara","masasi_mnavira",83,2016,5,16
"masasi_mpanyani_mihima","masasi_mpanyani",83,2016,5,4
"masasi_mpanyani_nambawala","masasi_mpanyani",83,2016,5,34
"masasi_mwena_chikundi","masasi_mwena",83,2016,5,87
"masasi_mwena_liputu","masasi_mwena",83,2016,5,54
"masasi_mwena_mkalapa","masasi_mwena",83,2016,5,80
"masasi_mwena_mpowora","masasi_mwena",83,2016,5,36
"masasi_mwena_mwena","masasi_mwena",83,2016,5,177
"masasi_mwena_njenga","masasi_mwena",83,2016,5,19
"masasi_namajani_amanichiroro","masasi_namajani",83,2016,5,56
"masasi_namajani_mamahinga","masasi_namajani",83,2016,5,2
"masasi_namajani_namajani","masasi_namajani",83,2016,5,41
"masasi_namajani_ngalole","masasi_namajani",83,2016,5,20
"masasi_namalenga_mitesa","masasi_namalenga",83,2016,5,9
"masasi_namalenga_mkangaula","masasi_namalenga",83,2016,5,4
"masasi_namalenga_msanga","masasi_namalenga",83,2016,5,15
"masasi_namalenga_mvita","masasi_namalenga",83,2016,5,13
"masasi_namalenga_nagaga","masasi_namalenga",83,2016,5,14
"masasi_namalenga_namalenga","masasi_namalenga",83,2016,5,19
"masasi_namatutwe_chingulungulu","masasi_namatutwe",83,2016,5,20
"masasi_namatutwe_miwale","masasi_namatutwe",83,2016,5,4
"masasi_namatutwe_mkwapa","masasi_namatutwe",83,2016,5,17
"masasi_namatutwe_msikisi","masasi_namatutwe",83,2016,5,13
"masasi_namatutwe_namalembo","masasi_namatutwe",83,2016,5,12
"masasi_namatutwe_namatutwe","masasi_namatutwe",83,2016,5,35
"masasi_nanganga_chipite","masasi_nanganga",83,2016,5,4
"masasi_nanganga_mdenga","masasi_nanganga",83,2016,5,12
"masasi_nanganga_mkungu","masasi_nanganga",83,2016,5,6
"masasi_nanganga_mumburu","masasi_nanganga",83,2016,5,26
"masasi_nanganga_mwongozo","masasi_nanganga",83,2016,5,8
"masasi_nanganga_namihungo","masasi_nanganga",83,2016,5,19
"masasi_nanganga_nanganga","masasi_nanganga",83,2016,5,16
"masasi_nanganga_nangoo","masasi_nanganga",83,2016,5,16
"masasi_nanjota_milunda","masasi_nanjota",83,2016,5,11
"masasi_nanjota_mtengula","masasi_nanjota",83,2016,5,7
"masasi_nanjota_nairombo","masasi_nanjota",83,2016,5,1
"masasi_nanjota_nanjota","masasi_nanjota",83,2016,5,17
"masasi_sindano_lichehe","masasi_sindano",83,2016,5,2
"masasi_sindano_ulungu","masasi_sindano",83,2016,5,12
"masasitownshipauthority_jida_mtaawajida","masasitownshipauthority_jida",83,2016,5,16
"masasitownshipauthority_marika_chipole","masasitownshipauthority_marika",83,2016,5,16
"masasitownshipauthority_marika_marika","masasitownshipauthority_marika",83,2016,5,44
"masasitownshipauthority_marika_mlundelunde","masasitownshipauthority_marika",83,2016,5,28
"masasitownshipauthority_marika_mumbaka","masasitownshipauthority_marika",83,2016,5,28
"masasitownshipauthority_marika_namatunu","masasitownshipauthority_marika",83,2016,5,12
"masasitownshipauthority_marika_namikunda","masasitownshipauthority_marika",83,2016,5,18
"masasitownshipauthority_migongo_migongokati","masasitownshipauthority_migongo",83,2016,5,41
"masasitownshipauthority_mkomaindo_darajani","masasitownshipauthority_mkomaindo",83,2016,5,16
"masasitownshipauthority_mkomaindo_restcamp","masasitownshipauthority_mkomaindo",83,2016,5,14
"masasitownshipauthority_mpindimbi_chanikanguo","masasitownshipauthority_mpindimbi",83,2016,5,48
"masasitownshipauthority_mpindimbi_chisegu","masasitownshipauthority_mpindimbi",83,2016,5,35
"masasitownshipauthority_mpindimbi_kachepa","masasitownshipauthority_mpindimbi",83,2016,5,22
"masasitownshipauthority_mpindimbi_kanyimbi","masasitownshipauthority_mpindimbi",83,2016,5,16
"masasitownshipauthority_mpindimbi_mapale","masasitownshipauthority_mpindimbi",83,2016,5,11
"masasitownshipauthority_mpindimbi_mpindimbi","masasitownshipauthority_mpindimbi",83,2016,5,72
"masasitownshipauthority_mpindimbi_shaurimoyo","masasitownshipauthority_mpindimbi",83,2016,5,31
"masasitownshipauthority_mtandi_malambochini","masasitownshipauthority_mtandi",83,2016,5,33
"masasitownshipauthority_mtandi_malambojuu","masasitownshipauthority_mtandi",83,2016,5,4
"masasitownshipauthority_mtandi_mtandia","masasitownshipauthority_mtandi",83,2016,5,70
"masasitownshipauthority_mwenge_chakama","masasitownshipauthority_mwenge",83,2016,5,12
"masasitownshipauthority_mwenge_matawale","masasitownshipauthority_mwenge",83,2016,5,32
"masasitownshipauthority_mwenge_mpekeso","masasitownshipauthority_mwenge",83,2016,5,16
"masasitownshipauthority_mwenge_tukaewote","masasitownshipauthority_mwenge",83,2016,5,18
"masasitownshipauthority_mwengemtapika_mbonde","masasitownshipauthority_mwengemtapika",83,2016,5,5
"masasitownshipauthority_mwengemtapika_mwengemtapika","masasitownshipauthority_mwengemtapika",83,2016,5,15
"masasitownshipauthority_mwengemtapika_namkungwi","masasitownshipauthority_mwengemtapika",83,2016,5,19
"masasitownshipauthority_nyasa_mtaawanyasaa","masasitownshipauthority_nyasa",83,2016,5,48
"masasitownshipauthority_nyasa_mtaawasilabu","masasitownshipauthority_nyasa",83,2016,5,23
"masasitownshipauthority_sululu_makulani","masasitownshipauthority_sululu",83,2016,5,34
"masasitownshipauthority_sululu_mkapunda","masasitownshipauthority_sululu",83,2016,5,4
"masasitownshipauthority_sululu_mkarakate","masasitownshipauthority_sululu",83,2016,5,16
"masasitownshipauthority_sululu_sululu","masasitownshipauthority_sululu",83,2016,5,15
"masasitownshipauthority_temeke_mkarango","masasitownshipauthority_temeke",83,2016,5,16
"masasitownshipauthority_temeke_nangose","masasitownshipauthority_temeke",83,2016,5,16
"masasitownshipauthority_temeke_temeke","masasitownshipauthority_temeke",83,2016,5,10
"mtwararural_chawi_mkomo","mtwararural_chawi",83,2016,5,16
"mtwararural_chawi_navikole","mtwararural_chawi",83,2016,5,17
"mtwararural_chawi_ngonja","mtwararural_chawi",83,2016,5,9
"mtwararural_dihimba_dihimba","mtwararural_dihimba",83,2016,5,10
"mtwararural_dihimba_manamawa","mtwararural_dihimba",83,2016,5,8
"mtwararural_dihimba_namanjele","mtwararural_dihimba",83,2016,5,1
"mtwararural_dihimba_njumbuli","mtwararural_dihimba",83,2016,5,11
"mtwararural_kiromba_kiromba","mtwararural_kiromba",83,2016,5,25
"mtwararural_kiromba_misufini","mtwararural_kiromba",83,2016,5,2
"mtwararural_kiromba_nachuma","mtwararural_kiromba",83,2016,5,1
"mtwararural_kitaya_kihamba","mtwararural_kitaya",83,2016,5,2
"mtwararural_kitaya_kitaya","mtwararural_kitaya",83,2016,5,5
"mtwararural_kitaya_mayembechini","mtwararural_kitaya",83,2016,5,4
"mtwararural_kitaya_mayembejuu","mtwararural_kitaya",83,2016,5,8
"mtwararural_kitaya_mchanje","mtwararural_kitaya",83,2016,5,8
"mtwararural_kitere_chekeleni","mtwararural_kitere",83,2016,5,8
"mtwararural_kitere_chemchem","mtwararural_kitere",83,2016,5,1
"mtwararural_kitere_lilido","mtwararural_kitere",83,2016,5,4
"mtwararural_kitere_mkonye","mtwararural_kitere",83,2016,5,8
"mtwararural_kitere_nakada","mtwararural_kitere",83,2016,5,3
"mtwararural_kitere_namuhi","mtwararural_kitere",83,2016,5,4
"mtwararural_kiyanga_mkahara","mtwararural_kiyanga",83,2016,5,8
"mtwararural_libobe_libobea","mtwararural_libobe",83,2016,5,7
"mtwararural_libobe_mingwena","mtwararural_libobe",83,2016,5,4
"mtwararural_libobe_mnyija","mtwararural_libobe",83,2016,5,21
"mtwararural_madimba_litembe","mtwararural_madimba",83,2016,5,6
"mtwararural_madimba_madimba","mtwararural_madimba",83,2016,5,3
"mtwararural_madimba_mitambo","mtwararural_madimba",83,2016,5,3
"mtwararural_madimba_mngoji","mtwararural_madimba",83,2016,5,4
"mtwararural_madimba_msimbati","mtwararural_madimba",83,2016,5,4
"mtwararural_madimba_mtandi","mtwararural_madimba",83,2016,5,2
"mtwararural_madimba_mtendachi","mtwararural_madimba",83,2016,5,13
"mtwararural_madimba_namindondi","mtwararural_madimba",83,2016,5,14
"mtwararural_mahurunga_kihimika","mtwararural_mahurunga",83,2016,5,7
"mtwararural_mahurunga_kitunguli","mtwararural_mahurunga",83,2016,5,7
"mtwararural_mahurunga_kivava","mtwararural_mahurunga",83,2016,5,13
"mtwararural_mahurunga_mahurunga","mtwararural_mahurunga",83,2016,5,17
"mtwararural_mayanga_likonde","mtwararural_mayanga",83,2016,5,36
"mtwararural_mayanga_mkunwa","mtwararural_mayanga",83,2016,5,8
"mtwararural_mayanga_msijute","mtwararural_mayanga",83,2016,5,20
"mtwararural_mayanga_nanyati","mtwararural_mayanga",83,2016,5,3
"mtwararural_mbawala_mailikumi","mtwararural_mbawala",83,2016,5,16
"mtwararural_mbawala_makome","mtwararural_mbawala",83,2016,5,30
"mtwararural_mbawala_mbawala","mtwararural_mbawala",83,2016,5,3
"mtwararural_mbawala_mduwi","mtwararural_mbawala",83,2016,5,3
"mtwararural_mbawala_mihembe","mtwararural_mbawala",83,2016,5,9
"mtwararural_mbawala_mwindi","mtwararural_mbawala",83,2016,5,11
"mtwararural_mbawala_nachenjele","mtwararural_mbawala",83,2016,5,11
"mtwararural_mbembaleo_mbembaleo","mtwararural_mbembaleo",83,2016,5,5
"mtwararural_mbembaleo_mwanganga","mtwararural_mbembaleo",83,2016,5,12
"mtwararural_milangominne_milangominne","mtwararural_milangominne",83,2016,5,1
"mtwararural_milangominne_mkumbwanana","mtwararural_milangominne",83,2016,5,7
"mtwararural_milangominne_mnyawibarabarani","mtwararural_milangominne",83,2016,5,8
