"DWV","DW","round","Dogs.with.collars","Dogs.without.collars","month_vax","year_vax","Dogs_vax"
"tandahimba_mkundi_lipalweii","tandahimba_mkundi",4,3,0,68,2015,6
"tandahimba_mkundi_mikundasokoni","tandahimba_mkundi",3,2,3,54,2014,2
"tandahimba_mkundi_mikundasokoni","tandahimba_mkundi",4,1,2,NA,NA,NA
"tandahimba_mkundi_mkundashuleni","tandahimba_mkundi",3,1,3,NA,NA,NA
"tandahimba_mkundi_mkundashuleni","tandahimba_mkundi",4,0,0,NA,NA,NA
"tandahimba_mkwiti_likolombe","tandahimba_mkwiti",4,5,0,68,2015,3
"tandahimba_mkwiti_mkwitichini","tandahimba_mkwiti",4,0,2,68,2015,15
"tandahimba_mkwiti_mkwitijuu","tandahimba_mkwiti",4,0,0,68,2015,9
"tandahimba_mnyawa_jangwani","tandahimba_mnyawa",3,4,1,54,2014,8
"tandahimba_mnyawa_jangwani","tandahimba_mnyawa",4,3,2,68,2015,7
"tandahimba_mnyawa_maheha","tandahimba_mnyawa",3,1,1,54,2014,3
"tandahimba_mnyawa_maheha","tandahimba_mnyawa",4,5,3,68,2015,5
"tandahimba_mnyawa_mnyawa","tandahimba_mnyawa",3,0,1,54,2014,18
"tandahimba_mnyawa_mnyawa","tandahimba_mnyawa",4,5,2,68,2015,15
"tandahimba_mnyawa_mundamkulu","tandahimba_mnyawa",3,0,0,54,2014,8
"tandahimba_mnyawa_mundamkulu","tandahimba_mnyawa",4,0,2,68,2015,3
"tandahimba_mnyawa_umoja","tandahimba_mnyawa",3,0,0,NA,NA,NA
"tandahimba_mnyawa_umoja","tandahimba_mnyawa",4,6,2,68,2015,1
"tandahimba_nambahu_mivanga","tandahimba_nambahu",3,4,0,54,2014,15
"tandahimba_nambahu_mivanga","tandahimba_nambahu",4,1,3,68,2015,12
"tandahimba_nambahu_mnaida","tandahimba_nambahu",3,3,0,NA,NA,NA
"tandahimba_nambahu_muungano","tandahimba_nambahu",3,1,0,54,2014,4
"tandahimba_nambahu_muungano","tandahimba_nambahu",4,0,0,68,2015,4
"tandahimba_nambahu_nachunyu","tandahimba_nambahu",3,3,0,54,2014,7
"tandahimba_nambahu_nachunyu","tandahimba_nambahu",4,1,1,68,2015,4
"tandahimba_nambahu_nambahu","tandahimba_nambahu",3,1,0,NA,NA,NA
"tandahimba_nambahu_nambahu","tandahimba_nambahu",4,1,1,NA,NA,NA
"tandahimba_namikupa_chihangi","tandahimba_namikupa",3,0,0,NA,NA,NA
"tandahimba_namikupa_chihangi","tandahimba_namikupa",4,0,0,NA,NA,NA
"tandahimba_namikupa_chingati","tandahimba_namikupa",3,0,0,NA,NA,NA
"tandahimba_namikupa_chingati","tandahimba_namikupa",4,0,0,NA,NA,NA
"tandahimba_namikupa_ilala","tandahimba_namikupa",3,0,0,NA,NA,NA
"tandahimba_namikupa_ilala","tandahimba_namikupa",4,0,0,NA,NA,NA
"tandahimba_namikupa_miludi","tandahimba_namikupa",3,0,0,NA,NA,NA
"tandahimba_namikupa_miludi","tandahimba_namikupa",4,0,0,NA,NA,NA
"tandahimba_namikupa_namikupa","tandahimba_namikupa",3,0,0,NA,NA,NA
"tandahimba_namikupa_namikupa","tandahimba_namikupa",4,0,0,NA,NA,NA
"tandahimba_namikupa_pemba","tandahimba_namikupa",3,1,0,54,2014,1
"tandahimba_namikupa_pemba","tandahimba_namikupa",4,2,1,68,2015,4
"tandahimba_nanhyanga_miule","tandahimba_nanhyanga",3,0,0,NA,NA,NA
"tandahimba_nanhyanga_miule","tandahimba_nanhyanga",4,1,3,68,2015,4
"tandahimba_nanhyanga_mnaida","tandahimba_nanhyanga",3,0,0,54,2014,5
"tandahimba_nanhyanga_mnaida","tandahimba_nanhyanga",4,1,1,NA,NA,NA
"tandahimba_nanhyanga_mnauke","tandahimba_nanhyanga",3,0,0,NA,NA,NA
"tandahimba_nanhyanga_mnauke","tandahimba_nanhyanga",4,0,2,68,2015,7
"tandahimba_nanhyanga_nanhyangac","tandahimba_nanhyanga",3,2,0,54,2014,3
"tandahimba_nanhyanga_nanhyangac","tandahimba_nanhyanga",4,0,0,68,2015,3
"tandahimba_nanhyanga_nanyangaa","tandahimba_nanhyanga",3,4,0,54,2014,7
"tandahimba_nanhyanga_nanyangaa","tandahimba_nanhyanga",4,4,4,68,2015,4
"tandahimba_nanhyanga_nanyangab","tandahimba_nanhyanga",3,1,0,54,2014,9
"tandahimba_nanhyanga_nanyangab","tandahimba_nanhyanga",4,1,4,68,2015,3
"tandahimba_naputa_mpikula","tandahimba_naputa",3,1,1,54,2014,1
"tandahimba_naputa_mpikula","tandahimba_naputa",4,0,0,NA,NA,NA
"tandahimba_naputa_mwangazashuleni","tandahimba_naputa",3,1,0,54,2014,1
"tandahimba_naputa_mwangazashuleni","tandahimba_naputa",4,3,3,NA,NA,NA
"tandahimba_naputa_mwangazasokoni","tandahimba_naputa",3,0,0,54,2014,1
"tandahimba_naputa_mwangazasokoni","tandahimba_naputa",4,1,5,NA,NA,NA
"tandahimba_naputa_namdwani","tandahimba_naputa",3,0,2,54,2014,1
"tandahimba_naputa_namdwani","tandahimba_naputa",4,0,0,68,2015,2
"tandahimba_naputa_naputashuleni","tandahimba_naputa",3,0,1,NA,NA,NA
"tandahimba_naputa_naputashuleni","tandahimba_naputa",4,0,0,68,2015,2
"tandahimba_naputa_naputasokoni","tandahimba_naputa",3,1,1,54,2014,4
"tandahimba_naputa_naputasokoni","tandahimba_naputa",4,2,3,NA,NA,NA
"tandahimba_tandahimba_madaba","tandahimba_tandahimba",3,4,0,NA,NA,NA
"tandahimba_tandahimba_madaba","tandahimba_tandahimba",4,3,0,68,2015,12
"tandahimba_tandahimba_malamba","tandahimba_tandahimba",3,0,0,NA,NA,NA
"tandahimba_tandahimba_malamba","tandahimba_tandahimba",4,0,0,NA,NA,NA
"tandahimba_tandahimba_malopokelo","tandahimba_tandahimba",3,0,0,NA,NA,NA
"tandahimba_tandahimba_malopokelo","tandahimba_tandahimba",4,0,0,68,2015,1
"tandahimba_tandahimba_matogoro","tandahimba_tandahimba",3,2,0,54,2014,22
"tandahimba_tandahimba_matogoro","tandahimba_tandahimba",4,7,0,68,2015,10
"tandahimba_tandahimba_mbalala","tandahimba_tandahimba",3,3,0,54,2014,2
"tandahimba_tandahimba_mbalala","tandahimba_tandahimba",4,0,0,68,2015,3
"tandahimba_tandahimba_tandahimba","tandahimba_tandahimba",3,4,0,54,2014,30
"tandahimba_tandahimba_tandahimba","tandahimba_tandahimba",4,8,0,68,2015,10
